t[s],q_BodyPitch,q_BodyRoll,q_BodyYaw,q_ALShoulder1,q_ALShoulder2,q_ALShoulder3,q_ALElbow,q_ARShoulder1,q_ARShoulder2,q_ARShoulder3,q_ARElbow,q_LLHip1,q_LLHip2,q_LLHip3,q_LLKnee,q_LLAnkleRoll,q_LLAnklePitch,q_LRHip1,q_LRHip2,q_LRHip3,q_LRKnee,q_LRAnkleRoll,q_LRAnklePitch,qd_BodyPitch,qd_BodyRoll,qd_BodyYaw,qd_ALShoulder1,qd_ALShoulder2,qd_ALShoulder3,qd_ALElbow,qd_ARShoulder1,qd_ARShoulder2,qd_ARShoulder3,qd_ARElbow,qd_LLHip1,qd_LLHip2,qd_LLHip3,qd_LLKnee,qd_LLAnkleRoll,qd_LLAnklePitch,qd_LRHip1,qd_LRHip2,qd_LRHip3,qd_LRKnee,qd_LRAnkleRoll,qd_LRAnklePitch,qdd_BodyPitch,qdd_BodyRoll,qdd_BodyYaw,qdd_ALShoulder1,qdd_ALShoulder2,qdd_ALShoulder3,qdd_ALElbow,qdd_ARShoulder1,qdd_ARShoulder2,qdd_ARShoulder3,qdd_ARElbow,qdd_LLHip1,qdd_LLHip2,qdd_LLHip3,qdd_LLKnee,qdd_LLAnkleRoll,qdd_LLAnklePitch,qdd_LRHip1,qdd_LRHip2,qdd_LRHip3,qdd_LRKnee,qdd_LRAnkleRoll,qdd_LRAnklePitch,Tau_BodyPitch,Tau_BodyRoll,Tau_BodyYaw,Tau_ALShoulder1,Tau_ALShoulder2,Tau_ALShoulder3,Tau_ALElbow,Tau_ARShoulder1,Tau_ARShoulder2,Tau_ARShoulder3,Tau_ARElbow,Tau_LLHip1,Tau_LLHip2,Tau_LLHip3,Tau_LLKnee,Tau_LLAnkleRoll,Tau_LLAnklePitch,Tau_LRHip1,Tau_LRHip2,Tau_LRHip3,Tau_LRKnee,Tau_LRAnkleRoll,Tau_LRAnklePitch,q_ALShoulder1,q_ALShoulder2,q_ALShoulder3,q_ALElbow,q_ALWristRoll,q_ALWristYaw,q_ALWristPitch,q_ARShoulder1,q_ARShoulder2,q_ARShoulder3,q_ARElbow,q_ARWristRoll,q_ARWristYaw,q_ARWristPitch,q_HeadPitch,q_HeadRoll,q_HeadYaw,qd_ALShoulder1,qd_ALShoulder2,qd_ALShoulder3,qd_ALElbow,qd_ALWristRoll,qd_ALWristYaw,qd_ALWristPitch,qd_ARShoulder1,qd_ARShoulder2,qd_ARShoulder3,qd_ARElbow,qd_ARWristRoll,qd_ARWristYaw,qd_ARWristPitch,qd_HeadPitch,qd_HeadRoll,qd_HeadYaw,qdd_ALShoulder1,qdd_ALShoulder2,qdd_ALShoulder3,qdd_ALElbow,qdd_ALWristRoll,qdd_ALWristYaw,qdd_ALWristPitch,qdd_ARShoulder1,qdd_ARShoulder2,qdd_ARShoulder3,qdd_ARElbow,qdd_ARWristRoll,qdd_ARWristYaw,qdd_ARWristPitch,qdd_HeadPitch,qdd_HeadRoll,qdd_HeadYaw
0.3,0.1740730954041764,-0.018832449044629704,0.00822006094046952,-0.18581963897809306,0.11633333529648864,-0.0013971427507042773,0.007560211688530507,0.20277257210911284,-0.04789077104156777,-0.0007473048300909402,0.026888982904358944,-0.001550693308712104,-0.0026108631174377376,-0.30406585106131423,0.5569565505138188,0.009981512339922935,-0.2694282135341827,-0.0016158631493816073,-0.0025969160447793173,-0.2951389881721708,0.5431739860897016,0.009951299359628955,-0.26375281666552847,-0.0539823785584093,-0.10170403568431571,0.038618476780970565,0.20887272388900124,0.07292922765784787,-0.0045622541760495,0.03427096698512205,-0.13564478788081283,0.1933436948207134,-0.0026220010682690485,0.0996755705754437,-0.004199206570167462,-0.02883808552094905,0.05718632419699134,-0.19882379271496572,0.08098399043212111,0.08723886673902825,-0.005113127503849455,-0.028632825499860248,0.1180054889817748,-0.301133245295548,0.08056262798287663,0.13114153868550602,-0.02315256603603899,-0.6645125216294616,-0.01926359118125731,-0.2555974358404942,0.04810279995626465,0.003311152980764981,0.013646053921854945,0.3346628452215139,-0.09782993473447554,0.0004625946524836888,-0.066010014868258,0.029108959453509442,-0.1516702638316474,-0.184647736802674,0.4429309267299004,0.42684869879713006,-0.24101312424409116,0.013167867049276083,-0.14817734515077063,0.13491419523148807,-0.17576381043147649,0.41995925661331057,0.04723634967376711,-34.92600803120015,-4.5882235766345225,0.2858366866930682,-1.4930460029506087,3.9641762004633336,0.008894716626377605,2.267457303837955,2.9615761194376575,-2.1401793269876137,0.005042823096534195,-1.244440170395932,-0.41306489427583915,-2.9763712663175723,8.499880084135182,-20.99337273645825,3.989636239915952,9.099012609183221,0.4579548010969706,-3.363164775284593,13.711654733125926,-30.60157272661257,7.475057828490523,13.478466202987018,-0.25,0.1,0,0,0,0,0,0.25,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.33,0.17243278673799167,-0.02248163138462569,0.009361278011835505,-0.17978349495367946,0.1185645046461847,-0.0015310303383030738,0.008600622146613838,0.19900442503338783,-0.042178507138207394,-0.0008255485269517763,0.029819841008240824,-0.0016504714423089693,-0.0036125089205146918,-0.3025164442985269,0.5513904745664266,0.012795195881803986,-0.26702795934383156,-0.0017574058941527424,-0.0035892604204108185,-0.29147740072700923,0.5339818013014468,0.012746141530067234,-0.2597760577902569,-0.05467695553949047,-0.12163941133319955,0.038040569045532845,0.20120480081378642,0.07437231165653581,-0.00446291958662655,0.0346803486027777,-0.12560490252416742,0.19040879677867914,-0.0026081232286945377,0.09769527012939595,-0.0033259377865621793,-0.033388193435898474,0.051646892092911116,-0.18553586491306873,0.093789451396035,0.08000847301170552,-0.004718091492371172,-0.033078145854383366,0.12205291483871945,-0.3064061596084923,0.09316140568127594,0.13255862917571903,-0.0937436863851957,-0.8189334091800617,-0.03686491441352402,-0.30687506920286367,0.020383133106394613,0.003743193874608086,-0.0033865163355568037,0.3864204943330609,-0.14902558784672593,0.0009362456351895698,-0.09621099285265364,0.03345607976189058,-0.15693939224958342,-0.18556101188931962,0.4911012494081888,0.4642597928454961,-0.287065978340479,0.01126227290302495,-0.1521998892340548,0.17781105095696148,-0.21362933617251656,0.4549281588347185,0.04281815142940104,-34.96447746311249,-5.971794904177844,-0.016135087213522598,-1.7718545172006575,3.3850458822382423,0.011042172280086929,1.9373134695594876,3.1655573659819027,-2.632427156742533,0.011148738648229182,-1.5093015910099263,-0.40031637686853955,-3.3716479373658705,8.15502880497466,-20.03342268905798,3.725196834308563,8.20046124071914,0.5097257186683357,-3.7867232109171978,14.006897008854839,-31.01008580180413,7.508309863162355,13.289794364674332,-0.25,0.1,0,0,0,0,0,0.25,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.36,0.17070810875406028,-0.026867853792883735,0.010469316660229318,-0.17402353849154845,0.12081401881567654,-0.001661549051414723,0.009637984739995168,0.19558405640256257,-0.03660036626390907,-0.0009029496027409418,0.032664109218555316,-0.0017201391041201332,-0.004755400176616271,-0.30113404244644,0.546266389743502,0.016026713237245985,-0.26488606453398683,-0.0018888125933111551,-0.004718584696352969,-0.2876557833359864,0.5245973501106368,0.01595041904345676,-0.2557607625786989,-0.057489266131046345,-0.1462074136086014,0.036934621613127126,0.1919985487377005,0.07498380564972765,-0.0043506237703883075,0.034578753112711,-0.1140122876941756,0.18593802914327737,-0.0025800358596388506,0.09480894034381634,-0.002322255393705462,-0.038096375203385976,0.046080061736231526,-0.17080282743082306,0.10771724518139988,0.07139649366149116,-0.004380223305280424,-0.03764414253140501,0.1273872463674283,-0.3128150396936678,0.10680925044631749,0.13384317371860108,-0.1821134393266064,-1.0328155440509832,-0.03617714117020299,-0.3614532355471347,0.01725382612533688,0.003206246188022996,-0.005963029755277793,0.4377086293736898,-0.17703733510670672,0.000394731253453795,-0.11268383452277807,0.030022544135619,-0.1536563961004873,-0.18366813927474368,0.5450758870216532,0.4970369937207124,-0.343211367042386,-0.0002575490088077004,-0.147369200349317,0.23566998665623373,-0.2570503973865925,0.484635645193066,0.032039985371284274,-35.1478111745305,-7.74666228671262,-0.31156552228818446,-2.148636985059798,2.740089792189576,0.01289067666382112,1.568827170991671,3.4944488802668343,-3.214935104017302,0.01671198897135504,-1.826464662353046,-0.41575345941723063,-3.897644963219243,7.745814470350554,-18.851392020917228,3.397925377385746,7.135589637125898,0.5457061138195239,-4.348923295295274,14.462371007258024,-31.61238291398864,7.571365444631901,13.136782867214714,-0.25,0.1,0,0,0,0,0,0.25,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.39,0.16881952867473496,-0.032183610190787665,0.011544795881569949,-0.16858888994140986,0.12307906142868116,-0.0017891821429571516,0.010669980606596748,0.19255762553817363,-0.031181558991206785,-0.0009799954204019988,0.03540696197779931,-0.00176278647620924,-0.006036582189208288,-0.2999169419197003,0.5416328732188967,0.019705563887036624,-0.26305305995448025,-0.0020204510865774947,-0.005980541252609504,-0.28362206295697295,0.5149815535621788,0.019590868637520045,-0.2517166313803067,-0.06295266931084453,-0.17719187993013089,0.035849307378021035,0.18115495167128645,0.07550142043348776,-0.004254436384747618,0.03439986222005266,-0.1008810288129649,0.18062690909007617,-0.0025681939220352367,0.091428425308133,-0.001421579069636892,-0.042706067086400595,0.04057001755798922,-0.15445055082017348,0.12262835499302126,0.06110015265021958,-0.004387949775544655,-0.04206521854188452,0.1344573459671153,-0.3205265516152656,0.12134831980210947,0.1348043732797396,-0.40005516242734274,-1.4269343651615074,0.061356773350979665,-0.3369090782922264,0.14791481875069634,-0.0030933522789550645,0.06808217702472685,0.3531071782143993,-0.043607543759099254,-0.006698957216190904,-0.03575237269106643,-0.011963092501531492,-0.05614605264597117,-0.18036575969617274,0.7039635991817477,0.4625484416960717,-0.5048372975657003,-0.0519866005279539,-0.0482604007588634,0.35094876396033214,-0.2529421273152366,0.4466895012915302,-0.0624030821463748,-35.611449663201675,-10.232594659586033,-0.5024518500617344,-2.6195315822833347,2.2223293293939577,0.008308933702143527,1.2731677163603015,3.8712040043207656,-3.705293821630549,0.014543217177626872,-2.088987175858496,-0.5205688003372294,-4.4558819947484105,7.30297895448992,-17.368900945379597,3.023320752955705,5.805513066899943,0.5064340230986939,-4.953340871716504,15.199937287007426,-32.41187056059806,7.703611466349601,12.942158055449669,-0.25,0.1,0,0,0,0,0,0.25,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.42,0.16657089894922503,-0.03878360751733695,0.012675496198926462,-0.16345745956173427,0.12547722737856143,-0.0019195992515506396,0.011763250432520581,0.18984899113417764,-0.02580199850788769,-0.0010630702995576278,0.03811763760162134,-0.001816200631549725,-0.00736829564918168,-0.2988621705766872,0.5376329239335551,0.023800708134353726,-0.2616744089427828,-0.002198877520318993,-0.007285932169549017,-0.27927248869039517,0.5051381090991371,0.023633338782745705,-0.24772866295584625,-0.07495432418366482,-0.2199999108849761,0.037690010578550426,0.17104767932251966,0.07993886499600865,-0.00434723695311627,0.03644232753079447,-0.09028781346653292,0.1793186827773032,-0.002769162638520964,0.090355854127401,-0.0017804718446828367,-0.04439044866577973,0.035159044767104033,-0.13333164284472104,0.1365048082439034,0.04595503372324857,-0.0059475477913832715,-0.04351303056465042,0.14498580888592527,-0.3281148154347227,0.1347490048408554,0.13293228081534836,-2.743112912188291,-2.4623234301026855,0.48765572883542774,1.2772806314448584,0.6082220976704791,-0.036878140456279934,0.29221589577063856,-1.6904566680285988,1.0402746220618972,-0.0400663080127075,0.5234522038714828,-0.410995796426306,0.40944988459462195,1.043117692842884,-1.4441309680974541,0.1427839795348973,-0.08258554896610804,-0.4591747166256539,0.4171655640055292,2.113281469847152,-2.89674851379732,0.12530950367590776,0.5256988763408117,-38.04190972616389,-14.446183962120317,-0.07489672496461429,-2.1106236701359764,2.479431216380961,-0.04342950830368121,1.426488570332445,2.661344074501012,-3.0409809395342076,-0.0465882896295427,-1.671320526570912,-1.0214309837105722,-4.682711650813346,7.402744160383944,-16.411073378148558,2.8348347994499816,4.1363333775201525,0.11588664486880555,-5.25399921367679,17.15803196177675,-34.456963632083074,8.287193461049037,12.643277097218915,-0.25,0.1,0,0,0,0,0,0.25,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.45,0.16185346760274563,-0.04759969593097865,0.014245086672234859,-0.1571764766137583,0.12842279321634512,-0.00208320668655478,0.01311951456463799,0.1856189457289559,-0.019486190864712885,-0.0011822048559246934,0.041299420208927705,-0.0022395110036738854,-0.008331504213019912,-0.29686859331011545,0.5323332567769258,0.028024357963252235,-0.26037008492515484,-0.0027905611990235793,-0.008215874078883554,-0.273020961100955,0.49268759097367787,0.027788587481279683,-0.24326756554267906,-0.15724771154931355,-0.29386961378805665,0.05231968244361326,0.2093660982658654,0.09818552792612302,-0.005453581166804668,0.04520880440391362,-0.14100151350739087,0.21052692143916013,-0.003971151878902189,0.10605942024354549,-0.014110345737472016,-0.03210695212794107,0.06645257555239055,-0.17665557188764466,0.14078832762995033,0.04347746725426533,-0.01972278929015289,-0.03099806364448454,0.20838425298133983,-0.4150172708486423,0.13850828995113262,0.1487032471055727,5.683226185844539,7.6618557440500155,-1.4448500596384548,-0.7576161677967193,-1.5386030331657423,0.06792191773159972,-0.6875104292094871,0.25441806719535975,-1.6991309259748348,0.06403544382851845,-0.7856546581076973,-1.555485753486309,5.203668289462186,6.473094025420096,-5.1522156338583045,-0.8685802229197179,2.2689528168020843,-1.8885486438256294,5.4055539919691,-14.715409389231972,11.194538638110416,-1.1987986988628805,7.780335251450943,-25.220915548789215,31.239746052145662,-1.9206069494813462,2.207746193915102,0.5022832407346334,0.051418562805686734,0.9678894644493475,-7.0973733446277345,-2.034979405357186,-0.00901232668775784,-0.5515635562386714,-14.703212705659585,52.85830160617508,46.30884435971484,-52.48194186970084,6.820168305519876,16.67016534155498,-8.068716885231144,-0.9885845525799639,-30.99521035707881,-7.478854827063127,0.021415481629714957,-1.194580490917188,-0.25,0.1,0,0,0,0,0,0.25,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.48,0.1622509398235263,-0.04952011417497534,0.014514312091868648,-0.15157734821679938,0.12998361632427963,-0.00218568439560048,0.01385701931046686,0.18161787658421,-0.014699601054915433,-0.0012437075128460926,0.04377411362393714,-0.004062758553935723,-0.0046114113163421774,-0.28904923142066563,0.522396595549824,0.031466285591523,-0.257023703372405,-0.005081938657171233,-0.004280817395445901,-0.28001330196182356,0.49031215762251795,0.03086491735083707,-0.23180416640320603,0.013249074026022628,-0.0640139414665562,0.008974180654459617,0.18663761323196384,0.05202743693115075,-0.0034159236348566763,0.02458349152762901,-0.13336897149153007,0.1595529936599151,-0.0020500885640466356,0.08248978050031458,-0.060774918342061286,0.12400309655592451,0.2606453963149934,-0.3312220409033938,0.11473092094235879,0.11154605175832785,-0.07637924860492176,0.13116855611458844,-0.23307802869561933,-0.07918111170532988,0.10254432898524621,0.382113304649101,-0.3014019384772766,0.8601839781440077,0.12088487856387076,0.4168360431482512,-0.27033412751694286,-0.01289609342224729,-0.13465088894740074,-0.9083808863492138,-0.03795054067590975,-0.019146038340912774,-0.011116190770804835,-0.4724358664581416,0.04761679136281316,1.0286663931058229,0.2341239058305291,-0.3699133673142114,-0.615472104888795,-0.38645192984247956,-0.3724403466176227,-0.7619202390091075,0.7855827722184756,-0.03499679558647273,0.23451346351817293,-32.21404223852335,24.575081591904976,0.5615965067952182,-0.8577269715892488,2.106171794203903,-0.0033631282640870694,1.8632252117807206,-0.4519174333524327,-2.4015561256216325,-0.011600537431346782,-0.7096530094042441,-6.555222580308908,48.997563602976236,28.135688628274618,-49.67204583860086,6.72540222618908,20.31489651289707,-2.0934110889428643,-1.6583154661268524,-7.209967839122688,0.3450248216075889,-0.023384994301954204,-0.32758667621265514,-0.25,0.1,0,0,0,0,0,0.25,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.51,0.16237715029967745,-0.05066636683864242,0.01489233390220992,-0.14560306738100703,0.1313011387174489,-0.002299768588726203,0.01447333825624307,0.1767992646417498,-0.009947166731726298,-0.001322441604274313,0.04623880246725286,-0.0063111983840098895,-0.0008484633074379105,-0.28030406977742056,0.5126706458379696,0.034575291189210974,-0.25423124671405506,-0.0077211228521771175,-0.0006809570239641083,-0.28769137103780035,0.4886437487663547,0.03390975010436663,-0.22012970514656666,0.00420701587170433,-0.03820842212223597,0.01260072701137574,0.19914269452641137,0.04391741310564246,-0.003802806437524095,0.020543964859206988,-0.16062039808200648,0.1584144774396378,-0.0026244697142740188,0.08215629477719044,-0.07494799433580554,0.12543160029680891,0.29150538810816806,-0.3241983237284779,0.10363351992293245,0.093081888611664,-0.08797280650019615,0.11999534571605976,-0.2559356358658926,-0.055613628538775606,0.10149442511765203,0.38914870855464617,-0.5217305935262537,0.3707900698465352,0.2450885140058432,-0.1943790898812523,-0.03459513590708596,-0.0070090335130439385,-0.0033004536969647447,0.19316990846476045,-0.13207427587680165,-0.008031250177888083,-0.05790538857126393,-0.024742019312441244,-0.160087877913746,-0.14184377817872473,0.40856345669317307,-0.3479017407880747,-0.3203170407837206,0.03278556020876522,-0.24624402493527953,0.8135639506444114,0.5048440139759087,-0.16779115231206276,-0.6020701328053235,-32.15276587989739,23.53535867829025,0.38835317420253046,-1.6655937966118155,1.8647094737855565,0.018387166795800165,1.7305530783902725,1.4554969852960837,-3.242235843381035,0.033075588872498375,-1.1585773908164698,-3.327071015727809,48.483145608671784,22.275151104921285,-49.63055169345586,6.5784907872173655,22.991685629228563,-0.7564926882267985,-1.1583931554743976,-2.1424813101292917,2.215880843765362,-0.0033927090037391963,-0.11736110600312016,-0.25,0.1,0,0,0,0,0,0.25,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.54,0.16203380324165495,-0.051478908439447614,0.015490935375156452,-0.13980372772610783,0.1325875254883018,-0.0024201609120136653,0.015086686793692012,0.1721545056169079,-0.0053135992568262855,-0.001408403820862633,0.048651376460854434,-0.008581906031465253,0.0027704056113439855,-0.27168656753453635,0.5033124032371391,0.03737118522018968,-0.2517270753924105,-0.010330800042995114,0.002697283725075933,-0.2946372325581972,0.48742969952276977,0.03680357082081533,-0.20899710700945207,-0.011444901934083282,-0.027084720026839915,0.019953382431551037,0.1933113218299738,0.04287955902842988,-0.004013077442915413,0.020444951248298045,-0.15482530082806367,0.15445224916333375,-0.002865407219610661,0.08041913312005253,-0.07569025491517878,0.12062896395939654,0.28725007476280634,-0.3119414200276827,0.0931964676992902,0.08347237738815239,-0.0869892396939332,0.11260802496800137,-0.23152871734656022,-0.04046830811949834,0.09646069054829014,0.3710866045704865,-0.3524707019792892,0.3217266031251427,0.13371706603928146,-0.34897226744439536,-0.02542720569931589,0.0010660191053935009,-0.00043623473480458586,0.494930211065455,-0.22966669364448222,0.002560871561123612,-0.11279237640875905,0.11264291086055778,-0.17999095344650584,-0.3608273752188893,0.34780316530464006,-0.30699324492934466,-0.16337343725626852,0.09030673834914182,-0.19480488164215615,0.7665766214961742,0.14466032064951406,-0.23344390428508888,-0.7952567817241096,-30.56041572959417,23.22356984038066,-0.059341345426453085,-1.4678310762237752,1.3698215518381025,0.026849437190993867,1.4553780470799573,0.9724136800575708,-3.6280015435253246,0.03810959885162718,-1.350379137787414,-2.334774597235158,48.39100851637302,20.52222560250021,-48.81890321357479,6.359420247024133,23.957119682404894,-0.7554907290046412,-1.1230261562223394,-2.091571181161941,2.1948256030414175,7.737978942003724e-06,-0.11488358760507526,-0.25,0.1,0,0,0,0,0,0.25,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.57,0.1613732325518511,-0.05200189609744018,0.016209882207538336,-0.13431846311190856,0.1338510277740253,-0.0025395938181062734,0.015699642719879628,0.1679551837820249,-0.0008867318062063074,-0.0014920612530459417,0.05096243731568813,-0.010751235059146113,0.006227282672024026,-0.2633938099293492,0.4942671834850828,0.039890785330731975,-0.2493699401642966,-0.012859201169298881,0.005900200080638034,-0.30089317511924746,0.48634584456776936,0.03948729202340746,-0.19858023997588917,-0.022019022993461958,-0.017432921933085634,0.02396489441272948,0.18284215380664193,0.0421167428574504,-0.003981096869753608,0.020431864206253907,-0.13997739449610003,0.14756224835399928,-0.002788581072776953,0.07703536182778975,-0.07231096758936205,0.11522923535600137,0.27642525350623964,-0.3015073250685435,0.08398667035140986,0.07857117427046433,-0.08428003754345895,0.10676387851873669,-0.208531418701675,-0.03612849850001292,0.08945737341973747,0.3472289011187632,-0.1910869743374768,0.30391324435152,0.04121880859389648,-0.33888117398443285,-0.04849033297125516,0.004292721741466998,-0.014868204730516865,0.4518960848116045,-0.2585755769184299,0.005800430833997394,-0.13015055350046723,0.11524202945946627,-0.1728508523631973,-0.32039990280895836,0.3422351804822483,-0.2762243766449046,-0.14862465728765528,0.07280246709281357,-0.18377841339420797,0.4901155209718766,0.008171306801237677,-0.2466886792501839,-0.6482810116974669,-28.953059491820103,23.026274948447508,-0.36297172754791035,-1.097677096912927,0.9181341791730985,0.02502401419137372,1.2066536146923394,0.033556403390089584,-3.781728615980448,0.024647852046310093,-1.4095038794557582,-2.118380101738057,48.343983795407794,19.864658280925923,-47.77814739930817,6.078369395485569,24.306850560935462,-1.0188506257464838,-1.1919411658342005,-2.9922718248310054,1.8473882216407278,-0.0003772984377447813,-0.14446331769937668,-0.25,0.1,0,0,0,0,0,0.25,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6,0.1605406835851435,-0.05225136183551638,0.016965925967654727,-0.1291381915542953,0.13507088876007467,-0.0026551632746315613,0.01629921726180978,0.16416256842347235,0.0033074176251870835,-0.0015704982974786526,0.0531563626723714,-0.012816846260313455,0.00952859396557719,-0.25538941223669004,0.4855299753954605,0.042161783502293854,-0.24714656712774155,-0.015322080075219117,0.008937715864145348,-0.30670801371142303,0.4852693437888901,0.04194899341467442,-0.188746825852854,-0.027751632223586262,-0.008315524602540033,0.025201458670546375,0.17267571858710895,0.04066203286831275,-0.003852315217509598,0.0199858180643384,-0.12642051195175188,0.1398049810464464,-0.0026145681477570313,0.07313084522277573,-0.06885370670557805,0.11004370978510544,0.2668132564219709,-0.29124026965407607,0.07569993905206272,0.07411243455183467,-0.08209596353067454,0.10125052611691045,-0.19382795307251868,-0.03588335929597579,0.08205671304223196,0.32778047076783917,-0.09194337077213177,0.2762075385439857,-0.009642749144205709,-0.2966149869542889,-0.06970013374517947,0.004946962438389546,-0.027571650324516028,0.34048220656837813,-0.25812419845652457,0.0056193291723283245,-0.13085379876838132,0.08650447240327708,-0.1628260239869448,-0.24402944777051516,0.35355217265851024,-0.25381064893940675,-0.17229300216604315,0.048034856236427004,-0.17685445504115194,0.28149870512033814,-0.0109265472187694,-0.23813485729029793,-0.4439103333234655,-27.627897684194895,22.87758599331969,-0.5230401977363704,-0.7810168150983747,0.5403056557131786,0.02008700477238157,1.0005402652353481,-0.7383258538063664,-3.8597372104422836,0.008516422455970531,-1.4259862022266725,-2.0992450562043374,48.25367114226644,19.368204842811643,-46.76367413640353,5.765737609363646,24.49684365757,-1.2622369793835875,-1.2624808185269016,-3.7989192603134447,1.5525833781549143,-0.0008809592940435252,-0.1671952807481142,-0.25,0.1,0,0,0,0,0,0.25,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.63,0.159625385584741,-0.052252240788903,0.017713291253541333,-0.12422487348494088,0.1362280196257534,-0.0027662804649622986,0.016873977318447867,0.16067638705083134,0.007269255277969604,-0.001643877945656268,0.05523251961016313,-0.014804603436317846,0.012683361837542102,-0.24760464104702437,0.4771109642612309,0.04420435208981027,-0.24507825779313594,-0.01774172761052657,0.011816062638115625,-0.3122695034689903,0.48418300911751394,0.044196373434380105,-0.17931293102980994,-0.030509933346750215,-2.929844622046214e-05,0.024912176196220204,0.16377726897848027,0.03857102885595737,-0.0037039063443579114,0.01915866855460292,-0.11620604575470055,0.13206125509275066,-0.0024459882725871816,0.06920523125972429,-0.06625857253347975,0.10515892906549709,0.25949237298885547,-0.2806337044743208,0.06808561958388053,0.06894364448685338,-0.08065491784358172,0.09594489246567589,-0.18538299191890853,-0.03621115571253887,0.07491266732352302,0.3144631607681352,-0.038857269754515755,0.2426489293599161,-0.034260990312958484,-0.2598937336349749,-0.08577717721880163,0.004770414166590742,-0.03713946090112952,0.24836874571149892,-0.2512343700896871,0.0046209138780510806,-0.12773334225233235,0.061325907862510576,-0.15583225938323864,-0.18702081431416673,0.364772835040867,-0.23538616465407358,-0.1976189507777235,0.02966462393511904,-0.1708202937868748,0.16152954191591107,0.0021991119065489784,-0.22357741583520863,-0.2842119796143834,-26.547503927662216,22.777529732867386,-0.5941549510528984,-0.5458721205597858,0.22838723743385686,0.015189056246423915,0.8315325270604703,-1.2597188514221551,-3.915544154688346,-0.004917011421705975,-1.4311777419016498,-2.1063651133113823,48.104486144882266,18.82675730589281,-45.82249390765986,5.436690599345866,24.65959282247389,-1.4464758673249398,-1.321861882724805,-4.377468332414129,1.3486367103773462,-0.0011297252050582387,-0.18020335479232794,-0.25,0.1,0,0,0,0,0,0.25,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
